id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode,cityScore,c2code,majorScore,preRanking
3971855,日语,2020,593,1.0,10126,文学,外国语言文学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0502'],70.0,6823
3974602,新闻学,2020,594,1.0,10126,文学,新闻传播学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0503'],77.46190476190476,6558
3977350,网络与新媒体,2020,596,1.0,10126,文学,新闻传播学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0503'],77.46190476190476,6006
3980099,历史学,2020,596,1.0,10126,历史学,历史学类,内蒙古呼和浩特市,内蒙古自治区,呼和浩特市,150100,39.02,['0600'],76.0,6006
3982849,材料类,2020,652,2.0,10141,工学,材料类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0805'],86.0,8900
3985600,车辆工程（英语强化）,2020,655,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,7724
3988352,船舶与海洋工程,2020,651,2.0,10141,工学,海洋工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0824'],76.0,9274
3991105,电子科学与技术【含电子科学与技术、集成电路设计与集成系统】,2020,655,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0809'],80.0,7724
3993859,电子信息类（创新班）,2020,663,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",83.0,5152
3996614,电子信息类（电信、自动化与计算机工科实验班）,2020,656,2.0,10141,工学,"计算机类,电子信息类,自动化类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0812', '08095', '0811']",85.25491021324355,7373
3999370,工程力学（钱令希力学创新班）,2020,660,2.0,10141,工学,力学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0801'],90.0,6046
4002127,工程力学【含工程力学、飞行器设计与工程】,2020,655,2.0,10141,工学,"航空航天类,力学类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0825', '0801']",86.88236531986533,7724
4004885,工商管理类（经济管理实验班）,2020,651,2.0,10141,管理学,工商管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1202'],90.0,9274
4007644,光电信息科学与工程【含光电信息科学与工程、测控技术与仪器】,2020,655,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",83.0,7724
4010404,过程装备与控制工程【含过程装备与控制工程、安全工程】,2020,651,2.0,10141,工学,"安全科学与工程类,机械类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0837', '0802']",83.0,9274
4013165,化工与制药类（创新班）,2020,656,2.0,10141,工学,化工与制药类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0817'],93.0,7373
4015927,化工与制药类（化工、制药与新材料工科实验班）,2020,651,2.0,10141,工学,化工与制药类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0817'],93.0,9274
4018690,环境科学与工程类,2020,653,2.0,10141,工学,环境科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0830'],90.0,8491
4021454,机械设计制造及其自动化,2020,655,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,7724
4024219,机械设计制造及其自动化（创新班）,2020,656,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,7373
4026985,机械设计制造及其自动化（日语强化）,2020,654,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,8089
4029752,建筑类,2020,653,2.0,10141,工学,建筑类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0813'],83.0,8491
4032520,金属材料工程（日语强化）,2020,652,2.0,10141,工学,材料类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0805'],86.0,8900
4035289,能源与动力工程,2020,652,2.0,10141,工学,能源动力类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0807'],86.0,8900
4038059,软件工程【含软件工程、网络工程】,2020,653,2.0,10141,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],86.0,8491
4040830,生物工程,2020,653,2.0,10141,工学,生物工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0838'],83.76473063973064,8491
4043602,数学类,2020,655,2.0,10141,理学,数学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0701'],86.0,7724
4046375,土木类,2020,651,2.0,10141,工学,土木类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0814'],90.0,9274
4049149,应用化学（张大煜化学基础科学班、理学）,2020,656,2.0,10141,理学,化学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0703'],83.0,7373
4051924,应用物理学（王大珩物理基础科学班）,2020,655,2.0,10141,理学,物理学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0702'],83.0,7724
4054700,车辆工程（英语强化）（贫困地区专项计划）,2020,653,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,8491
4057477,船舶与海洋工程（贫困地区专项计划）,2020,654,2.0,10141,工学,海洋工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0824'],76.0,8089
4060255,电子科学与技术【含电子科学与技术、集成电路设计与集成系统】（贫困地区专项计划）,2020,654,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0809'],80.0,8089
4063034,电子信息类（电信、自动化与计算机工科实验班）（贫困地区专项计划）,2020,656,2.0,10141,工学,"计算机类,电子信息类,自动化类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0812', '08095', '0811']",85.25491021324355,7373
4065814,工程力学【含工程力学、飞行器设计与工程】（贫困地区专项计划）,2020,653,2.0,10141,工学,"航空航天类,力学类",辽宁省大连市,辽宁省,大连市,210200,55.11,"['0825', '0801']",86.88236531986533,8491
4068595,工商管理类（经济管理实验班）（贫困地区专项计划）,2020,653,2.0,10141,管理学,工商管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1202'],90.0,8491
4071377,光电信息科学与工程【含光电信息科学与工程、测控技术与仪器】（贫困地区专项计划）,2020,654,2.0,10141,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",83.0,8089
4074160,化工与制药类（化工、制药与新材料工科实验班）（贫困地区专项计划）,2020,652,2.0,10141,工学,化工与制药类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0817'],93.0,8900
4076944,环境科学与工程类（贫困地区专项计划）,2020,653,2.0,10141,工学,环境科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0830'],90.0,8491
4079729,机械设计制造及其自动化（贫困地区专项计划）,2020,654,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,8089
4082515,建筑类（贫困地区专项计划）,2020,654,2.0,10141,工学,建筑类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0813'],83.0,8089
4085302,生物工程（贫困地区专项计划）,2020,653,2.0,10141,工学,生物工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0838'],83.76473063973064,8491
4088090,数学类（贫困地区专项计划）,2020,654,2.0,10141,理学,数学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0701'],86.0,8089
4090879,土木类（贫困地区专项计划）,2020,653,2.0,10141,工学,土木类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0814'],90.0,8491
4093669,工程力学（中外合作办学）,2020,641,2.0,10141,工学,力学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0801'],90.0,13884
4096460,应用物理学（中外合作办学）,2020,642,2.0,10141,理学,物理学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0702'],83.0,13368
4099252,机械设计制造及其自动化（中外合作办学）,2020,639,2.0,10141,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],93.0,14936
4102045,计算机类（中外合作办学）,2020,638,2.0,10141,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],86.0,15517
4104839,金融学,2020,600,1.0,11078,经济学,金融学类,广东省广州市,广东省,广州市,440100,80.36,['0202'],74.95454545454545,5041
4107634,网络与新媒体,2020,599,1.0,11078,文学,新闻传播学类,广东省广州市,广东省,广州市,440100,80.36,['0503'],74.95454545454545,5253
4110430,信息安全,2020,616,2.0,11078,工学,计算机类,广东省广州市,广东省,广州市,440100,80.36,['0812'],74.95454545454545,30260
4113227,地理科学,2020,612,2.0,11078,理学,地理科学类,广东省广州市,广东省,广州市,440100,80.36,['0705'],70.0,33477
4116025,生物制药,2020,611,2.0,11078,工学,生物工程类,广东省广州市,广东省,广州市,440100,80.36,['0838'],74.95454545454545,34290
4118824,机器人工程,2020,614,2.0,11078,工学,自动化类,广东省广州市,广东省,广州市,440100,80.36,['0811'],74.95454545454545,31866
4121624,网络工程,2020,616,2.0,11078,工学,计算机类,广东省广州市,广东省,广州市,440100,80.36,['0812'],74.95454545454545,30260
4124425,风景园林,2020,609,2.0,11078,工学,建筑类,广东省广州市,广东省,广州市,440100,80.36,['0813'],74.95454545454545,35994
4127227,环境科学,2020,609,2.0,11078,工学,环境科学与工程类,广东省广州市,广东省,广州市,440100,80.36,['0830'],70.0,35994
4130030,工程管理,2020,610,2.0,11078,管理学,管理科学与工程类,广东省广州市,广东省,广州市,440100,80.36,['1201'],74.95454545454545,35130
4132834,电气工程及其自动化（国家专项计划）,2020,628,2.0,10140,工学,电气类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0808'],77.10119047619048,21581
4135639,环境工程（国家专项计划）,2020,623,2.0,10140,工学,环境科学与工程类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0830'],77.10119047619048,25056
4138445,计算机类（计算机科学与技术、数据科学与大数据技术）（国家专项计划）,2020,630,2.0,10140,工学,计算机类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0812'],77.10119047619048,20308
4141252,食品科学与工程（国家专项计划）,2020,622,2.0,10140,工学,食品科学与工程类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0832'],77.10119047619048,25751
4144060,数学与应用数学（国家专项计划）,2020,623,2.0,10140,理学,数学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0701'],70.0,25056
4146869,物理学类（物理学、应用物理学）（国家专项计划）,2020,624,2.0,10140,理学,物理学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0702'],73.0,24312
4149679,制药工程（国家专项计划）,2020,623,2.0,10140,工学,化工与制药类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0817'],77.10119047619048,25056
4152490,财政学,2020,626,2.0,10140,经济学,财政学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0202'],86.0,22973
4155302,档案学,2020,621,2.0,10140,管理学,图书情报与档案管理类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1205'],70.0,26493
4158115,电气工程及其自动化,2020,623,2.0,10140,工学,电气类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0808'],77.10119047619048,25056
4160929,电子信息类（电子信息科学与技术、通信工程）,2020,624,2.0,10140,工学,电子信息类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,"['0809', '0810']",77.10119047619048,24312
4163744,法学,2020,625,2.0,10140,法学,法学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0301'],86.0,23684
4166560,工程管理,2020,622,2.0,10140,管理学,管理科学与工程类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1201'],77.10119047619048,25751
4169377,工商管理类（工商管理、市场营销、人力资源管理）,2020,623,2.0,10140,管理学,工商管理类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1202'],86.0,25056
4172195,化学类（化学、应用化学）,2020,622,2.0,10140,理学,化学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0703'],76.0,25751
4175014,环境工程,2020,622,2.0,10140,工学,环境科学与工程类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0830'],77.10119047619048,25751
4177834,环境生态工程,2020,622,2.0,10140,工学,环境科学与工程类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0830'],77.10119047619048,25751
4180655,会计学,2020,626,2.0,10140,管理学,工商管理类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1202'],86.0,22973
4183477,计算机类（计算机科学与技术、数据科学与大数据技术）,2020,625,2.0,10140,工学,计算机类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0812'],77.10119047619048,23684
4186300,经济学类（经济学、经济统计学、国民经济管理）,2020,627,2.0,10140,经济学,经济学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0201'],83.0,22276
4189124,生物技术,2020,621,2.0,10140,理学,生物科学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0710'],70.0,26493
4191949,食品科学与工程,2020,622,2.0,10140,工学,食品科学与工程类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0832'],77.10119047619048,25751
4194775,数学与应用数学,2020,624,2.0,10140,理学,数学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0701'],70.0,24312
4197602,无机非金属材料工程,2020,622,2.0,10140,工学,材料类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0805'],77.10119047619048,25751
4200430,哲学,2020,623,2.0,10140,哲学,哲学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0101'],80.0,25056
4203259,编辑出版学（国家专项计划）,2020,602,1.0,10140,文学,新闻传播学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0503'],76.0,4631
4206089,档案学（国家专项计划）,2020,603,1.0,10140,管理学,图书情报与档案管理类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1205'],70.0,4444
4208920,金融学类（金融学、保险学）（国家专项计划）,2020,603,1.0,10140,经济学,金融学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0202'],86.0,4444
4211752,编辑出版学,2020,603,1.0,10140,文学,新闻传播学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0503'],76.0,4444
4214585,档案学,2020,604,1.0,10140,管理学,图书情报与档案管理类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1205'],70.0,4240
4217419,德语,2020,604,1.0,10140,文学,外国语言文学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0502'],73.0,4240
4220254,俄语,2020,603,1.0,10140,文学,外国语言文学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0502'],73.0,4444
4223090,法学,2020,611,1.0,10140,法学,法学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0301'],86.0,3072
4225927,法语,2020,603,1.0,10140,文学,外国语言文学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0502'],73.0,4444
4228765,工商管理类（工商管理、市场营销、人力资源管理）,2020,605,1.0,10140,管理学,工商管理类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1202'],86.0,4047
4231604,广告学,2020,603,1.0,10140,文学,新闻传播学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0503'],76.0,4444
4234444,国际经济与贸易,2020,609,1.0,10140,经济学,经济与贸易类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0202'],86.0,3375
4237285,国际政治,2020,604,1.0,10140,法学,政治学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0302'],73.0,4240
4240127,汉语国际教育,2020,604,1.0,10140,文学,中国语言文学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0501'],80.0,4240
4242970,汉语言文学,2020,606,1.0,10140,文学,中国语言文学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0501'],80.0,3880
4245814,行政管理,2020,604,1.0,10140,管理学,公共管理类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1204'],80.0,4240
4248659,会计学,2020,607,1.0,10140,管理学,工商管理类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['1202'],86.0,3712
4251505,金融学类（金融学、保险学）,2020,609,1.0,10140,经济学,金融学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0202'],86.0,3375
4254352,经济学类（经济学、经济统计学、国民经济管理）,2020,607,1.0,10140,经济学,经济学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0201'],83.0,3712
4257200,考古学,2020,604,1.0,10140,历史学,历史学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0601'],77.10119047619048,4240
4260049,历史学,2020,603,1.0,10140,历史学,历史学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0600'],70.0,4444
4262899,日语,2020,603,1.0,10140,文学,外国语言文学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0502'],73.0,4444
4265750,新闻学,2020,605,1.0,10140,文学,新闻传播学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0503'],76.0,4047
4268602,哲学,2020,603,1.0,10140,哲学,哲学类,辽宁省沈阳市,辽宁省,沈阳市,210100,54.71,['0101'],80.0,4444
4271455,交通工程,2020,617,2.0,10151,工学,交通运输类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0823'],86.0,29485
4274309,海事管理,2020,617,2.0,10151,管理学,公共管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1204'],70.0,29485
4277164,工商管理,2020,617,2.0,10151,管理学,工商管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1202'],76.0,29485
4280020,日语,2020,617,2.0,10151,文学,外国语言文学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0502'],73.0,29485
4282877,英语,2020,617,2.0,10151,文学,外国语言文学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0502'],73.0,29485
4285735,安全工程,2020,617,2.0,10151,工学,安全科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0837'],78.56018518518518,29485
4288594,物流工程,2020,617,2.0,10151,管理学,物流管理与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1206'],78.56018518518518,29485
4291454,应用物理学,2020,617,2.0,10151,理学,物理学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0702'],78.56018518518518,29485
4294315,交通管理,2020,618,2.0,10151,管理学,公共管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1204'],70.0,28686
4297177,自动化,2020,619,2.0,10151,工学,自动化类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0811'],80.0,27959
4300040,船舶与海洋工程,2020,619,2.0,10151,工学,海洋工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0824'],83.0,27959
4302904,电子商务,2020,619,2.0,10151,管理学,电子商务类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1208'],78.56018518518518,27959
4305769,数学与应用数学,2020,619,2.0,10151,理学,数学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0701'],78.56018518518518,27959
4308635,材料科学与工程,2020,619,2.0,10151,工学,材料类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0805'],78.56018518518518,27959
4311502,测控技术与仪器,2020,619,2.0,10151,工学,仪器类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0804'],78.56018518518518,27959
4314370,交通运输,2020,620,2.0,10151,工学,交通运输类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0823'],86.0,27221
4317239,能源与动力工程,2020,620,2.0,10151,工学,能源动力类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0807'],78.56018518518518,27221
4320109,国际经济与贸易,2020,620,2.0,10151,经济学,经济与贸易类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0202'],78.56018518518518,27221
4322980,光电信息科学与工程,2020,620,2.0,10151,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",79.28009259259258,27221
4325852,轮机工程（陆上专业）,2020,621,2.0,10151,工学,交通运输类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0823'],86.0,26493
4328725,电子信息科学与技术,2020,621,2.0,10151,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",79.28009259259258,26493
4331599,法学,2020,622,2.0,10151,法学,法学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0301'],83.0,25751
4334474,网络工程,2020,622,2.0,10151,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],83.0,25751
4337350,海洋资源与环境,2020,622,2.0,10151,理学,海洋科学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0707'],78.56018518518518,25751
4340227,大数据管理与应用,2020,623,2.0,10151,管理学,管理科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1201'],80.0,25056
4343105,智能科学与技术,2020,624,2.0,10151,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],83.0,24312
4345984,电子信息工程,2020,624,2.0,10151,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",79.28009259259258,24312
4348864,数据科学与大数据技术,2020,624,2.0,10151,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],83.0,24312
4351745,机械设计制造及其自动化,2020,625,2.0,10151,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],70.0,23684
4354627,通信工程,2020,628,2.0,10151,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0810'],80.0,21581
4357510,电气工程及其自动化,2020,628,2.0,10151,工学,电气类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0808'],78.56018518518518,21581
4360394,软件工程,2020,629,2.0,10151,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],83.0,20922
4363279,计算机科学与技术,2020,630,2.0,10151,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],83.0,20308
4366165,社会工作,2020,596,1.0,10151,法学,社会学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0303'],78.56018518518518,6006
4369052,公共事业管理,2020,596,1.0,10151,管理学,公共管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1204'],70.0,6006
4371940,工商管理,2020,598,1.0,10151,管理学,工商管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1202'],76.0,5502
4374829,法学,2020,602,1.0,10151,法学,法学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0301'],83.0,4631
4377719,航海技术（提前批）,2020,569,2.0,10151,工学,交通运输类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0823'],86.0,78357
4380610,轮机工程（海上专业）（提前批）,2020,582,2.0,10151,工学,交通运输类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0823'],86.0,63035
4383502,船舶电子电气工程（提前批）,2020,607,2.0,10151,工学,交通运输类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0823'],86.0,37744
4386395,行政管理（高校专项计划）,2020,603,2.0,10151,管理学,公共管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1204'],70.0,41377
4389289,环境工程（高校专项计划）,2020,603,2.0,10151,工学,环境科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0830'],83.0,41377
4392184,物流工程（高校专项计划）,2020,603,2.0,10151,管理学,物流管理与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1206'],78.56018518518518,41377
4395080,材料科学与工程（高校专项计划）,2020,605,2.0,10151,工学,材料类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0805'],78.56018518518518,39525
4397977,应用物理学（高校专项计划）,2020,605,2.0,10151,理学,物理学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0702'],78.56018518518518,39525
4400875,安全工程（高校专项计划）,2020,605,2.0,10151,工学,安全科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0837'],78.56018518518518,39525
4403774,能源与动力工程（高校专项计划）,2020,605,2.0,10151,工学,能源动力类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0807'],78.56018518518518,39525
4406674,信息管理与信息系统（高校专项计划）,2020,606,2.0,10151,管理学,管理科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1201'],80.0,38611
4409575,数学与应用数学（高校专项计划）,2020,609,2.0,10151,理学,数学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0701'],78.56018518518518,35994
4412477,物流管理（高校专项计划）,2020,610,2.0,10151,管理学,物流管理与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1206'],78.56018518518518,35130
4415380,统计学（高校专项计划）,2020,610,2.0,10151,理学,统计学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0714'],78.56018518518518,35130
4418284,电子商务（高校专项计划）,2020,612,2.0,10151,管理学,电子商务类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1208'],78.56018518518518,33477
4421189,土木工程（高校专项计划）,2020,614,2.0,10151,工学,土木类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0814'],78.56018518518518,31866
4424095,物联网工程（高校专项计划）,2020,616,2.0,10151,工学,计算机类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0812'],83.0,30260
4427002,机械设计制造及其自动化（高校专项计划）,2020,620,2.0,10151,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],70.0,27221
4429910,光电信息科学与工程（高校专项计划）,2020,620,2.0,10151,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",79.28009259259258,27221
4432819,测控技术与仪器（高校专项计划）,2020,621,2.0,10151,工学,仪器类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0804'],78.56018518518518,26493
4435729,日语（国家专项计划）,2020,619,2.0,10151,文学,外国语言文学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0502'],73.0,27959
4438640,物流工程（国家专项计划）,2020,619,2.0,10151,管理学,物流管理与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1206'],78.56018518518518,27959
4441552,轮机工程（海上专业）（国家专项计划）,2020,619,2.0,10151,工学,交通运输类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0823'],86.0,27959
4444465,英语（国家专项计划）,2020,620,2.0,10151,文学,外国语言文学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0502'],73.0,27221
4447379,统计学（国家专项计划）,2020,620,2.0,10151,理学,统计学类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0714'],78.56018518518518,27221
4450294,航海技术（国家专项计划）,2020,620,2.0,10151,工学,交通运输类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0823'],86.0,27221
4453210,工商管理（国家专项计划）,2020,620,2.0,10151,管理学,工商管理类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1202'],76.0,27221
4456127,能源与动力工程（国家专项计划）,2020,623,2.0,10151,工学,能源动力类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0807'],78.56018518518518,25056
4459045,信息管理与信息系统（国家专项计划）,2020,626,2.0,10151,管理学,管理科学与工程类,辽宁省大连市,辽宁省,大连市,210200,55.11,['1201'],80.0,22973
4461964,土木工程(中外合作办学)（中外合作办学）,2020,602,2.0,10151,工学,土木类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0814'],78.56018518518518,42274
4464884,机械设计制造及其自动化(中外合作办学)（中外合作办学）,2020,605,2.0,10151,工学,机械类,辽宁省大连市,辽宁省,大连市,210200,55.11,['0802'],70.0,39525
4467805,电子信息工程(中外合作办学)（中外合作办学）,2020,607,2.0,10151,工学,电子信息类,辽宁省大连市,辽宁省,大连市,210200,55.11,"['0809', '0810']",79.28009259259258,37744
