,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2
1746,1678564,工科试验班类,2020,652,2,10008,工学,
1747,1680284,材料科学与工程,2020,647,2,10008,工学,材料类
1748,1682005,工商管理类,2020,647,2,10008,管理学,工商管理类
1749,1683727,管理科学与工程类,2020,647,2,10008,管理学,管理科学与工程类
1750,1685450,机械类,2020,646,2,10008,工学,机械类
1751,1687174,能源动力类,2020,646,2,10008,工学,能源动力类
1752,1688899,自动化类,2020,650,2,10008,工学,自动化类
1753,1690625,计算机类,2020,652,2,10008,工学,计算机类
1754,1692352,通信工程,2020,651,2,10008,工学,电子信息类
1755,1694080,土木类,2020,646,2,10008,工学,土木类
1756,1695809,安全工程,2020,648,2,10008,工学,安全科学与工程类
1757,1697539,数学类,2020,650,2,10008,理学,数学类
1758,1699270,应用物理学,2020,648,2,10008,理学,物理学类
1759,1701002,应用化学,2020,648,2,10008,理学,化学类
1760,1702735,生物技术,2020,646,2,10008,理学,生物科学类
1761,1704469,工商管理类,2020,620,1,10008,管理学,工商管理类
1762,1706204,社会科学试验班,2020,619,1,10008,"法学,经济学,管理学,教育学",
1763,1707940,外国语言文学类,2020,618,1,10008,文学,外国语言文学类
1764,1709677,材料类(先进材料及绿色制造)	,2020,637,2,10010,工学,材料类
1765,1711415,管理科学与工程类,2020,637,2,10010,管理学,管理科学与工程类
1766,1713154,环境工程,2020,638,2,10010,工学,环境科学与工程类
1767,1714894,工商管理类,2020,638,2,10010,管理学,工商管理类
1768,1716635,生物工程类（绿色生物制造与生物安全）,2020,638,2,10010,工学,生物工程类
1769,1718377,化学类,2020,639,2,10010,理学,化学类
1770,1720120,机械类（高端装备与智能制造、机器人）,2020,639,2,10010,工学,机械类
1771,1721864,制药工程,2020,639,2,10010,工学,化工与制药类
1772,1723609,工科试验班（绿色化工与新能源类）,2020,641,2,10010,工学,"化工与制药类,能源动力类"
1773,1725355,电子科学与技术,2020,642,2,10010,工学,电子信息类
1774,1727102,自动化类,2020,642,2,10010,工学,自动化类
1775,1728850,工科试验班（生工高精尖班）,2020,642,2,10010,工学,生物工程类
1776,1730599,工科试验班（高材精英班）,2020,643,2,10010,工学,材料类
1777,1732349,人工智能,2020,643,2,10010,工学,电子信息类
1778,1734100,理科试验班（化学优培计划）,2020,643,2,10010,理学,化学类
1779,1735852,计算机类,2020,644,2,10010,工学,计算机类
1780,1737605,数学类,2020,644,2,10010,理学,数学类
1781,1739359,公共管理类,2020,606,1,10010,管理学,公共管理类
1782,1741114,工商管理类,2020,609,1,10010,管理学,工商管理类
1783,1742870,法学,2020,610,1,10010,法学,法学类
1784,1744627,英语,2020,610,1,10010,文学,外国语言文学类
1785,1746385,国际经济与贸易,2020,611,1,10010,经济学,经济与贸易类
1786,1748144,通信工程(大类招生),2020,666,2,10013,工学,电子信息类
1787,1749904,电子信息类,2020,663,2,10013,工学,电子信息类
1788,1751665,计算机类,2020,670,2,10013,工学,计算机类
1789,1753427,软件工程,2020,662,2,10013,工学,计算机类
1790,1755190,人工智能(大类招生),2020,664,2,10013,工学,电子信息类
1791,1756954,自动化类,2020,662,2,10013,工学,自动化类
1792,1758719,电子商务,2020,662,2,10013,管理学,电子商务类
1793,1760485,信息管理与信息系统,2020,662,2,10013,管理学,管理科学与工程类
1794,1762252,工商管理类,2020,662,2,10013,管理学,工商管理类
1795,1764020,应用物理学,2020,662,2,10013,理学,物理学类
1796,1765789,科技与创意设计试验班,2020,663,2,10013,艺术学,设计学类
1797,1767559,公共事业管理,2020,619,1,10013,管理学,公共管理类
1798,1769330,英语,2020,620,1,10013,文学,外国语言文学类
1799,1771102,日语,2020,614,1,10013,文学,外国语言文学类
1800,1772875,法学,2020,613,1,10013,法学,法学类
1801,1774649,金融学（实验班）,2020,606,2,11417,经济学,金融学类
1802,1776424,金融学,2020,601,2,11417,经济学,金融学类
1803,1778200,会计学,2020,598,2,11417,管理学,工商管理类
1804,1779977,旅游管理,2020,597,2,11417,管理学,旅游管理类
1805,1781755,旅游管理（博雅实验班）,2020,597,2,11417,管理学,旅游管理类
1806,1783534,金融学,2020,603,1,11417,经济学,金融学类
1807,1785314,会计学,2020,591,1,11417,管理学,工商管理类
1808,1787095,旅游管理（博雅实验班）,2020,589,1,11417,管理学,旅游管理类
1809,1788877,旅游管理,2020,588,1,11417,管理学,旅游管理类
1810,1790660,传播学(媒体市场调查与分析方向),2020,637,2,10033,文学,新闻传播学类
1811,1792444,管理科学与工程类,2020,637,2,10033,管理学,管理科学与工程类
1812,1794229,广播电视工程,2020,638,2,10033,工学,电子信息类
1813,1796015,广告学(数字营销方向),2020,639,2,10033,文学,新闻传播学类
1814,1797802,广播电视学,2020,640,2,10033,文学,新闻传播学类
1815,1799590,电子信息工程,2020,640,2,10033,工学,电子信息类
1816,1801379,物联网工程,2020,640,2,10033,工学,计算机类
1817,1803169,文化产业管理,2020,641,2,10033,管理学,工商管理类
1818,1804960,经济学类,2020,641,2,10033,经济学,经济学类
1819,1806752,数据科学与大数据技术,2020,642,2,10033,工学,计算机类
1820,1808545,网络空间安全,2020,643,2,10033,工学,计算机类
1821,1810339,人工智能,2020,643,2,10033,工学,电子信息类
1822,1812134,自动化(演艺工程与智能技术方向),2020,645,2,10033,工学,自动化类
1823,1813930,网络与新媒体(智能融媒体运营方向),2020,647,2,10033,文学,新闻传播学类
1824,1815727,数字媒体技术(游戏设计技术方向),2020,648,2,10033,工学,计算机类
1825,1817525,数据科学与大数据技术(传媒大数据方向),2020,648,2,10033,工学,计算机类
1826,1819324,通信工程,2020,648,2,10033,工学,电子信息类
1827,1821124,数字媒体技术,2020,650,2,10033,工学,计算机类
1828,1822925,新闻学(数据新闻报道方向),2020,652,2,10033,文学,新闻传播学类
1829,1824727,汉语国际教育,2020,622,1,10033,文学,中国语言文学类
1830,1826530,工商管理类,2020,622,1,10033,管理学,工商管理类
1831,1828334,汉语言文学,2020,624,1,10033,文学,中国语言文学类
1832,1830139,公共关系学,2020,624,1,10033,管理学,公共管理类
1833,1831945,行政管理(国家治理与政治传播方向),2020,625,1,10033,管理学,公共管理类
1834,1833752,广告学,2020,627,1,10033,文学,新闻传播学类
1835,1835560,新闻学,2020,628,1,10033,文学,新闻传播学类
1836,1837369,传播学,2020,628,1,10033,文学,新闻传播学类
1837,1839179,网络与新媒体(媒体创意方向),2020,629,1,10033,文学,新闻传播学类
1838,1840990,传播学(媒体市场调查与分析方向),2020,637,2,10033,文学,新闻传播学类
1839,1842802,管理科学与工程类,2020,637,2,10033,管理学,管理科学与工程类
1840,1844615,广播电视工程,2020,638,2,10033,工学,电子信息类
1841,1846429,广告学(数字营销方向),2020,639,2,10033,文学,新闻传播学类
1842,1848244,广播电视学,2020,640,2,10033,文学,新闻传播学类
1843,1850060,电子信息工程,2020,640,2,10033,工学,电子信息类
1844,1851877,物联网工程,2020,640,2,10033,工学,计算机类
1845,1853695,文化产业管理,2020,641,2,10033,管理学,工商管理类
1846,1855514,经济学类,2020,641,2,10033,经济学,经济学类
1847,1857334,数据科学与大数据技术,2020,642,2,10033,工学,计算机类
1848,1859155,网络空间安全,2020,643,2,10033,工学,计算机类
1849,1860977,人工智能,2020,643,2,10033,工学,电子信息类
1850,1862800,自动化(演艺工程与智能技术方向),2020,645,2,10033,工学,自动化类
1851,1864624,网络与新媒体(智能融媒体运营方向),2020,647,2,10033,文学,新闻传播学类
1852,1866449,数字媒体技术(游戏设计技术方向),2020,648,2,10033,工学,计算机类
1853,1868275,数据科学与大数据技术(传媒大数据方向),2020,648,2,10033,工学,计算机类
1854,1870102,通信工程,2020,648,2,10033,工学,电子信息类
1855,1871930,数字媒体技术,2020,650,2,10033,工学,计算机类
1856,1873759,新闻学(数据新闻报道方向),2020,652,2,10033,文学,新闻传播学类
1857,1875589,汉语国际教育,2020,622,1,10033,文学,中国语言文学类
1858,1877420,工商管理类,2020,622,1,10033,管理学,工商管理类
1859,1879252,汉语言文学,2020,624,1,10033,文学,中国语言文学类
1860,1881085,公共关系学,2020,624,1,10033,管理学,公共管理类
1861,1882919,行政管理(国家治理与政治传播方向),2020,625,1,10033,管理学,公共管理类
1862,1884754,广告学,2020,627,1,10033,文学,新闻传播学类
1863,1886590,新闻学,2020,628,1,10033,文学,新闻传播学类
1864,1888427,传播学,2020,628,1,10033,文学,新闻传播学类
1865,1890265,网络与新媒体(媒体创意方向),2020,629,1,10033,文学,新闻传播学类
1866,1892104,安全工程,2020,632,2,11415,工学,安全科学与工程类
1867,1893944,宝石及材料工艺学,2020,631,2,11415,工学,材料类
1868,1895785,材料类,2020,633,2,11415,工学,材料类
1869,1897627,材料物理,2020,630,2,11415,工学,材料类
1870,1899470,测绘工程,2020,633,2,11415,工学,测绘类
1871,1901314,测控技术与仪器,2020,626,2,11415,工学,仪器类
1872,1903159,地理信息科学,2020,635,2,11415,理学,地理科学类
1873,1905005,地球物理学,2020,633,2,11415,理学,地球物理学类
1874,1906852,地下水科学与工程,2020,630,2,11415,工学,地质类
1875,1908700,地质工程,2020,628,2,11415,工学,地质类
1876,1910549,地质学（基地班）,2020,640,2,11415,理学,地质学类
1877,1912399,地质学类,2020,633,2,11415,理学,地质学类
1878,1914250,电气工程及其自动化,2020,638,2,11415,工学,电气类
1879,1916102,电子信息工程,2020,638,2,11415,工学,电子信息类
1880,1917955,工商管理类,2020,633,2,11415,管理学,工商管理类
1881,1919809,海洋科学,2020,622,2,11415,理学,海洋科学类
1882,1921664,海洋资源与环境,2020,622,2,11415,理学,海洋科学类
1883,1923520,环境工程,2020,632,2,11415,工学,环境科学与工程类
1884,1925377,机械设计制造及其自动化,2020,636,2,11415,工学,机械类
1885,1927235,计算机科学与技术,2020,643,2,11415,工学,计算机类
1886,1929094,勘查技术与工程,2020,624,2,11415,工学,地质类
1887,1930954,软件工程,2020,639,2,11415,工学,计算机类
1888,1932815,石油工程,2020,621,2,11415,工学,矿业类
1889,1934677,数学与应用数学,2020,634,2,11415,理学,数学类
1890,1936540,土地整治工程,2020,630,2,11415,工学,农业工程类
1891,1938404,土地资源管理,2020,626,2,11415,管理学,公共管理类
1892,1940269,土木工程,2020,642,2,11415,工学,土木类
1893,1942135,英语,2020,632,2,11415,文学,外国语言文学类
1894,1944002,资源勘查工程（能源）,2020,634,2,11415,工学,地质类
1895,1945870,法学,2020,613,1,11415,法学,法学类
1896,1947739,英语,2020,613,1,11415,文学,外国语言文学类
1897,1949609,法语,2020,638,1,10030,文学,外国语言文学类
1898,1951480,法语（国际关系）,2020,637,1,10030,文学,外国语言文学类
1899,1953352,外交学,2020,634,1,10030,法学,政治学类
1900,1955225,德语,2020,634,1,10030,文学,外国语言文学类
1901,1957099,日语,2020,633,1,10030,文学,外国语言文学类
1902,1958974,英语,2020,633,1,10030,文学,外国语言文学类
1903,1960850,汉语国际教育,2020,632,1,10030,文学,中国语言文学类
1904,1962727,法学（英语）,2020,616,1,10030,法学,法学类
1905,1964605,工商管理类,2020,612,1,10030,管理学,工商管理类
1906,1966484,新闻学（日语）,2020,610,1,10030,文学,"新闻传播学类,外国语言文学类"
1907,1968364,国际经济与贸易,2020,610,1,10030,经济学,经济与贸易类
1908,1970245,传播学,2020,604,1,10030,文学,新闻传播学类
1909,1972127,法语,2020,677,2,10030,文学,外国语言文学类
1910,1974010,英语,2020,662,2,10030,文学,外国语言文学类
1911,1975894,德语,2020,654,2,10030,文学,外国语言文学类
1912,1977779,传播学,2020,654,2,10030,文学,新闻传播学类
1913,1979665,计算机科学与技术（英语）,2020,654,2,10030,工学,计算机类
1914,1981552,法学（国际商法）,2020,653,2,10030,法学,法学类
1915,1983440,信息管理与信息系统（大数据与商务分析方向）,2020,652,2,10030,管理学,管理科学与工程类
1916,1985329,国际经济与贸易,2020,652,2,10030,经济学,经济与贸易类
1917,1987219,俄语（金融方向）,2020,652,2,10030,文学,外国语言文学类
1918,1989110,国际商务（德语和德语国家研究）,2020,651,2,10030,管理学,工商管理类
1919,1991002,金融学（俄语与俄语国家研究）,2020,651,2,10030,经济学,金融学类
1920,1992895,工商管理类,2020,650,2,10030,管理学,工商管理类
1921,1994789,教育学类（含教育学、学前教育、特殊教育、教育技术学专业）,2020,642,1,10027,教育学,教育学类
1922,1996684,教育学类（含教育学、学前教育、特殊教育、教育技术学专业）,2020,672,2,10027,教育学,教育学类
1923,1998580,政治学、经济学与哲学,2020,639,1,10027,经济学,经济学类
1924,2000477,国际经济与贸易（瀚德实验班1班德语，仅招有专业志愿者）,2020,673,2,10027,经济学,经济与贸易类
1925,2002375,金融学,2020,640,1,10027,经济学,金融学类
1926,2004274,会计学,2020,670,2,10027,管理学,工商管理类
1927,2006174,法学（卓越实验班）,2020,643,1,10027,法学,法学类
1928,2008075,法学（卓越实验班）,2020,670,2,10027,法学,法学类
1929,2009977,法学（瀚德实验班2班西班牙语，仅招有专业志愿者）,2020,641,1,10027,法学,法学类
1930,2011880,社会学,2020,639,1,10027,法学,社会学类
1931,2013784,心理学,2020,675,2,10027,理学,心理学类
1932,2015689,汉语言文学,2020,643,1,10027,文学,中国语言文学类
1933,2017595,英语,2020,668,2,10027,文学,外国语言文学类
1934,2019502,传播学（网络新媒体方向）,2020,639,1,10027,文学,新闻传播学类
1935,2021410,历史学,2020,640,1,10027,历史学,历史学类
1936,2023319,数学与应用数学,2020,674,2,10027,理学,数学类
1937,2025229,物理学,2020,670,2,10027,理学,物理学类
1938,2027140,化学,2020,668,2,10027,理学,化学类
1939,2029052,天文学,2020,668,2,10027,理学,天文学类
1940,2030965,地理科学类（含自然地理与资源环境、人文地理与城乡规划、地理信息科学专业）,2020,668,2,10027,理学,地理科学类
1941,2032879,统计学,2020,674,2,10027,理学,统计学类
1942,2034794,环境科学与工程类（含环境科学、环境工程、环境生态工程专业）,2020,670,2,10027,工学,环境科学与工程类
1943,2036710,生物科学类（含生物科学、生物技术、生态学专业）,2020,668,2,10027,理学,生物科学类
1944,2038627,计算机科学与技术,2020,669,2,10027,工学,计算机类
1945,2040545,人工智能,2020,663,2,10027,工学,电子信息类
1946,2042464,公共管理类（含信息管理与信息系统<大数据治理方向>、人力资源管理、公共事业管理专业）,2020,639,1,10027,管理学,"管理科学与工程类,工商管理类,公共管理类"
1947,2044384,人文科学试验班（含汉语言文学、历史学、哲学）<励耘实验班>,2020,647,1,10027,"文学,哲学,历史学",中国语言文学类
1948,2046305,理科试验班（含数学与应用数学、物理学、化学、生物科学）<励耘实验班>,2020,680,2,10027,理学,"数学类,物理学类,化学类,生物科学类"
1949,2048227,计算机科学与技术（创新实验班） ,2020,621,2,10009,工学,计算机类
1950,2050150,计算机科学与技术,2020,620,2,10009,工学,计算机类
1951,2052074,数字媒体技术,2020,619,2,10009,工学,计算机类
1952,2053999,信息与计算科学 ,2020,618,2,10009,理学,数学类
1953,2055925,统计学 ,2020,618,2,10009,理学,统计学类
1954,2057852,自动化（智能机器人与智能工业控制） ,2020,618,2,10009,工学,自动化类
1955,2059780,自动化（智能机器人与智能工业控制） ,2020,618,2,10009,工学,自动化类
1956,2061709,自动化（创新实验班） ,2020,618,2,10009,工学,自动化类
1957,2063639,自动化（创新实验班） ,2020,618,2,10009,工学,自动化类
1958,2065570,电子信息工程（理工科实验班） ,2020,617,2,10009,工学,电子信息类
1959,2067502,工商管理 ,2020,617,2,10009,管理学,工商管理类
1960,2069435,通信工程 ,2020,616,2,10009,工学,电子信息类
1961,2071369,新能源科学与工程（智能电网） ,2020,616,2,10009,工学,能源动力类
1962,2073304,电子信息工程 ,2020,615,2,10009,工学,电子信息类
1963,2075240,电气工程及其自动化 ,2020,614,2,10009,工学,电气类
1964,2077177,电气工程及其自动化 ,2020,614,2,10009,工学,电气类
1965,2079115,信息安全 ,2020,614,2,10009,工学,计算机类
1966,2081054,机械设计制造及其自动化（机器人） ,2020,612,2,10009,工学,机械类
1967,2082994,建筑环境与能源应用工程（绿色建筑与新能源） ,2020,612,2,10009,工学,土木类
1968,2084935,城乡规划（学制五年） ,2020,612,2,10009,工学,建筑类
1969,2086877,工业设计 ,2020,611,2,10009,工学,机械类
1970,2088820,城市地下空间工程（智慧城市） ,2020,611,2,10009,工学,土木类
1971,2090764,机械设计制造及其自动化（创新实验班） ,2020,611,2,10009,工学,机械类
1972,2092709,会计学 ,2020,610,2,10009,管理学,工商管理类
1973,2094655,交通设备与控制工程（智能交通） ,2020,610,2,10009,工学,交通运输类
1974,2096602,智能建造 ,2020,609,2,10009,工学,土木类
1975,2098550,数据科学与大数据技术（中外合作办学）,2020,592,2,10009,工学,计算机类
1976,2100499,法学 ,2020,594,1,10009,法学,法学类
1977,2102449,汉语言文学 ,2020,593,1,10009,文学,中国语言文学类
1978,2104400,知识产权 ,2020,593,1,10009,法学,法学类
1979,2106352,国际经济与贸易（专业教学背景为英语） ,2020,593,1,10009,经济学,经济与贸易类
1980,2108305,英语（只招英语语种考生） ,2020,592,1,10009,文学,外国语言文学类
1981,2110259,日语（只招英语、日语语种考生） ,2020,592,1,10009,文学,外国语言文学类
1982,2112214,英语（双外语）（学制五年）,2020,643,2,10319,文学,外国语言文学类
1983,2114170,数学类（包含专业数学与应用数学（师范、基地班）、信息与计算科学）,2020,643,2,10319,理学,数学类
1984,2116127,法学,2020,640,2,10319,法学,法学类
1985,2118085,化学类（包含专业化学（师范、非师范）、应用化学）,2020,640,2,10319,理学,化学类
1986,2120044,新闻传播学类（包含专业新闻学、广告学、网络与新媒体）,2020,638,2,10319,文学,新闻传播学类
1987,2122004,自动化,2020,638,2,10319,工学,自动化类
1988,2123965,汉语言,2020,637,2,10319,文学,中国语言文学类
1989,2125927,哲学,2020,636,2,10319,哲学,哲学类
1990,2127890,生物工程,2020,635,2,10319,工学,生物工程类
1991,2129854,能源动力类（包含专业能源与动力工程、能源与环境系统工程、建筑环境与能源应用工程）,2020,634,2,10319,工学,能源动力类
1992,2131819,测绘工程 ,2020,633,2,10319,工学,测绘类
1993,2133785,环境科学与工程类（包含专业环境工程、环境科学） ,2020,633,2,10319,工学,环境科学与工程类
1994,2135752,公共管理类（包含专业公共事业管理、行政管理） ,2020,633,2,10319,管理学,公共管理类
1995,2137720,中国语言文学类（包含专业：汉语言文学（师范、非师范、国家文科基地）、秘书学） ,2020,622,1,10319,文学,中国语言文学类
1996,2139689,古典文献学 ,2020,621,1,10319,文学,中国语言文学类
1997,2141659,历史学类（包含专业：历史学（师范、非师范）、文物与博物馆学） ,2020,619,1,10319,历史学,历史学类
1998,2143630,地理科学类（包含专业：地理科学（师范、英才班）、自然地理与资源环境、人文地理与城乡规划、地理信息科学） ,2020,619,1,10319,理学,地理科学类
1999,2145602,工商管理类（包含专业：工商管理、人力资源管理） ,2020,619,1,10319,管理学,工商管理类
2000,2147575,小学教育（师范） ,2020,618,1,10319,教育学,教育学类
2001,2149549,学前教育（师范） ,2020,618,1,10319,教育学,教育学类
2002,2151524,风景园林,2020,641,2,10022,工学,建筑类
2003,2153500,计算机类,2020,636,2,10022,工学,计算机类
2004,2155477,数学与应用数学,2020,636,2,10022,理学,数学类
2005,2157455,应用心理学,2020,633,2,10022,理学,心理学类
2006,2159434,金融学,2020,633,2,10022,经济学,金融学类
2007,2161414,园林,2020,634,2,10022,农学,林学类
2008,2163395,林学类,2020,636,2,10022,农学,林学类
2009,2165377,生物科学类,2020,631,2,10022,理学,生物科学类
2010,2167360,法学,2020,607,2,10022,法学,法学类
2011,2169344,林业工程类,2020,610,2,10022,工学,林业工程类
2012,2171329,土木工程,2020,632,2,10022,工学,土木类
2013,2173315,城乡规划,2020,632,2,10022,工学,建筑类
2014,2175302,电子商务,2020,608,2,10022,管理学,电子商务类
2015,2177290,自动化,2020,633,2,10022,工学,自动化类
2016,2179279,电气工程及其自动化,2020,633,2,10022,工学,电气类
2017,2181269,电子信息科学与技术,2020,635,2,10022,工学,电子信息类
2018,2183260,环境工程,2020,634,2,10022,工学,环境科学与工程类
2019,2185252,园艺（观赏园艺方向）,2020,625,2,10022,农学,植物生产类
2020,2187245,统计学,2020,633,2,10022,理学,统计学类
2021,2189239,工商管理类,2020,622,2,10022,管理学,工商管理类
2022,2191234,机械设计制造及其自动化,2020,630,2,10022,工学,机械类
2023,2193230,信息管理与信息系统,2020,632,2,10022,管理学,管理科学与工程类
2024,2195227,食品科学与工程,2020,609,2,10022,工学,食品科学与工程类
2025,2197225,地理信息科学,2020,631,2,10022,理学,地理科学类
2026,2199224,野生动物与自然保护区管理,2020,608,2,10022,农学,自然保护与环境生态类
2027,2201224,车辆工程,2020,625,2,10022,工学,机械类
2028,2203225,商务英语,2020,625,2,10022,文学,外国语言文学类
2029,2205227,给排水科学与工程,2020,621,2,10022,工学,土木类
2030,2207230,包装工程,2020,615,2,10022,工学,轻工类
2031,2209234,水土保持与荒漠化防治,2020,618,2,10022,农学,自然保护与环境生态类
2032,2211239,草业科学（草坪科学与管理方向）,2020,604,2,10022,农学,草学类
2033,2213245,生物科学类,2020,632,2,10022,理学,生物科学类
2034,2215252,计算机类,2020,635,2,10022,工学,计算机类
2035,2217260,水土保持与荒漠化防治,2020,630,2,10022,农学,自然保护与环境生态类
2036,2219269,机械设计制造及其自动化,2020,633,2,10022,工学,机械类
2037,2221279,自动化,2020,635,2,10022,工学,自动化类
2038,2223290,信息管理与信息系统,2020,632,2,10022,管理学,管理科学与工程类
2039,2225302,数学与应用数学,2020,635,2,10022,理学,数学类
2040,2227315,环境工程,2020,634,2,10022,工学,环境科学与工程类
2041,2229329,旅游管理,2020,631,2,10022,管理学,旅游管理类
2042,2231344,林学类,2020,633,2,10022,农学,林学类
2043,2233360,土木工程,2020,632,2,10022,工学,土木类
2044,2235377,食品科学与工程,2020,631,2,10022,工学,食品科学与工程类
2045,2237395,园艺（观赏园艺方向）,2020,631,2,10022,农学,植物生产类
2046,2239414,林业工程类,2020,630,2,10022,工学,林业工程类
2047,2241434,生物技术（中加合作办学项目）,2020,584,2,10022,理学,生物科学类
2048,2243455,木材科学与工程（中加合作办学项目）,2020,555,2,10022,工学,林业工程类
2049,2245477,工商管理类,2020,616,1,10022,管理学,工商管理类
2050,2247500,国际经济与贸易,2020,615,1,10022,经济学,经济与贸易类
2051,2249524,法学,2020,618,1,10022,法学,法学类
2052,2251549,自然地理与资源环境,2020,614,1,10022,理学,地理科学类
2053,2253575,商务英语,2020,613,1,10022,文学,外国语言文学类
2054,2255602,工商管理类,2020,609,1,10022,管理学,工商管理类
2055,2257630,俄语,2020,584,1,10755,文学,外国语言文学类
2056,2259659,法学,2020,591,1,10755,法学,法学类
2057,2261689,汉语国际教育,2020,585,1,10755,文学,中国语言文学类
2058,2263720,汉语言文学,2020,588,1,10755,文学,中国语言文学类
2059,2265752,行政管理,2020,585,1,10755,管理学,公共管理类
2060,2267785,酒店管理,2020,583,1,10755,管理学,旅游管理类
2061,2269819,历史学,2020,584,1,10755,历史学,历史学类
2062,2271854,旅游管理,2020,583,1,10755,管理学,旅游管理类
2063,2273890,社会学,2020,584,1,10755,法学,社会学类
2064,2275927,思想政治教育,2020,583,1,10755,法学,马克思主义理论类
2065,2277965,新闻传播学类,2020,586,1,10755,文学,新闻传播学类
2066,2280004,英语,2020,584,1,10755,文学,外国语言文学类
2067,2282044,政治学与行政学,2020,586,1,10755,法学,政治学类
2068,2284085,中国少数民族语言文学（维吾尔语言）,2020,316,1,10755,文学,中国语言文学类
2069,2286127,材料成型及控制工程,2020,595,2,10755,工学,机械类
2070,2288170,材料科学与工程,2020,596,2,10755,工学,材料类
2071,2290214,采矿工程,2020,594,2,10755,工学,矿业类
2072,2292259,测绘工程,2020,595,2,10755,工学,测绘类
2073,2294305,城乡规划,2020,597,2,10755,工学,建筑类
2074,2296352,地理信息科学,2020,595,2,10755,理学,地理科学类
2075,2298400,地质工程,2020,596,2,10755,工学,地质类
2076,2300449,电气工程及其自动化,2020,604,2,10755,工学,电气类
2077,2302499,电子信息工程,2020,602,2,10755,工学,电子信息类
2078,2304550,俄语,2020,585,2,10755,文学,外国语言文学类
2079,2306602,法学,2020,595,2,10755,法学,法学类
2080,2308655,纺织工程,2020,596,2,10755,工学,纺织类
2081,2310709,服装设计与工程,2020,595,2,10755,工学,纺织类
2082,2312764,高分子材料与工程,2020,596,2,10755,工学,材料类
2083,2314820,给排水科学与工程,2020,596,2,10755,工学,土木类
2084,2316877,工程管理,2020,595,2,10755,管理学,管理科学与工程类
2085,2318935,工商管理类,2020,594,2,10755,管理学,工商管理类
2086,2320994,工业工程,2020,594,2,10755,管理学,工业工程类
2087,2323054,过程装备与控制工程,2020,596,2,10755,工学,机械类
2088,2325115,汉语言文学,2020,595,2,10755,文学,中国语言文学类
2089,2327177,行政管理,2020,595,2,10755,管理学,公共管理类
2090,2329240,化学,2020,600,2,10755,理学,化学类
2091,2331304,化学工程与工艺,2020,595,2,10755,工学,化工与制药类
2092,2333369,环境科学,2020,596,2,10755,工学,环境科学与工程类
2093,2335435,机器人工程,2020,600,2,10755,工学,自动化类
2094,2337502,机械工程,2020,595,2,10755,工学,机械类
2095,2339570,计算机科学与技术,2020,608,2,10755,工学,计算机类
2096,2341639,建筑环境与能源应用工程,2020,598,2,10755,工学,土木类
2097,2343709,建筑学,2020,605,2,10755,工学,建筑类
2098,2345780,交通工程,2020,595,2,10755,工学,交通运输类
2099,2347852,金融学,2020,602,2,10755,经济学,金融学类
2100,2349925,经济学,2020,600,2,10755,经济学,经济学类
2101,2351999,酒店管理,2020,587,2,10755,管理学,旅游管理类
2102,2354074,旅游管理,2020,586,2,10755,管理学,旅游管理类
2103,2356150,能源化学工程,2020,595,2,10755,工学,化工与制药类
2104,2358227,能源与动力工程,2020,596,2,10755,工学,能源动力类
2105,2360305,软件工程,2020,587,2,10755,工学,计算机类
2106,2362384,生态学,2020,599,2,10755,理学,生物科学类
2107,2364464,生物工程,2020,595,2,10755,工学,生物工程类
2108,2366545,生物科学,2020,594,2,10755,理学,生物科学类
2109,2368627,食品科学与工程,2020,595,2,10755,工学,食品科学与工程类
2110,2370710,数据科学与大数据技术,2020,600,2,10755,工学,计算机类
2111,2372794,数学与应用数学,2020,602,2,10755,理学,数学类
2112,2374879,水文与水资源工程,2020,595,2,10755,工学,水利类
2113,2376965,通信工程,2020,599,2,10755,工学,电子信息类
2114,2379052,统计学,2020,597,2,10755,理学,统计学类
2115,2381140,土木工程,2020,595,2,10755,工学,土木类
2116,2383229,网络空间安全,2020,599,2,10755,工学,计算机类
2117,2385319,物理学,2020,595,2,10755,理学,物理学类
2118,2387410,物流管理,2020,595,2,10755,管理学,物流管理与工程类
2119,2389502,新闻传播学类,2020,586,2,10755,文学,新闻传播学类
2120,2391595,信息安全,2020,600,2,10755,工学,计算机类
2121,2393689,信息与计算科学,2020,598,2,10755,理学,数学类
2122,2395784,英语,2020,584,2,10755,文学,外国语言文学类
2123,2397880,政治学与行政学,2020,586,2,10755,法学,政治学类
2124,2399977,中国少数民族语言文学（维吾尔语言）,2020,316,2,10755,文学,中国语言文学类
2125,2402075,资源勘查工程,2020,597,2,10755,工学,地质类
2126,2404174,自动化,2020,598,2,10755,工学,自动化类
2127,2406274,自然地理与资源环境,2020,598,2,10755,理学,地理科学类
2128,2408375,俄语,2020,584,1,10755,文学,外国语言文学类
2129,2410477,法学,2020,591,1,10755,法学,法学类
2130,2412580,汉语国际教育,2020,585,1,10755,文学,中国语言文学类
2131,2414684,汉语言文学,2020,588,1,10755,文学,中国语言文学类
2132,2416789,行政管理,2020,585,1,10755,管理学,公共管理类
2133,2418895,酒店管理,2020,583,1,10755,管理学,旅游管理类
2134,2421002,历史学,2020,584,1,10755,历史学,历史学类
2135,2423110,旅游管理,2020,583,1,10755,管理学,旅游管理类
2136,2425219,社会学,2020,584,1,10755,法学,社会学类
2137,2427329,思想政治教育,2020,583,1,10755,法学,马克思主义理论类
