,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode,cityScore,c2code,majorScore,preRanking
2011,2082994,建筑环境与能源应用工程（绿色建筑与新能源） ,2020,612,2.0,10009,工学,土木类,北京市,北京市,北京市,110000,94.72,['0814'],73.0,0
2012,2084935,城乡规划（学制五年） ,2020,612,2.0,10009,工学,建筑类,北京市,北京市,北京市,110000,94.72,['0813'],73.41666666666667,0
2013,2086877,工业设计 ,2020,611,2.0,10009,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],73.0,0
2014,2088820,城市地下空间工程（智慧城市） ,2020,611,2.0,10009,工学,土木类,北京市,北京市,北京市,110000,94.72,['0814'],73.0,0
2015,2090764,机械设计制造及其自动化（创新实验班） ,2020,611,2.0,10009,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],73.0,0
2016,2092709,会计学 ,2020,610,2.0,10009,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],76.0,0
2017,2094655,交通设备与控制工程（智能交通） ,2020,610,2.0,10009,工学,交通运输类,北京市,北京市,北京市,110000,94.72,['0823'],73.41666666666667,0
2018,2096602,智能建造 ,2020,609,2.0,10009,工学,土木类,北京市,北京市,北京市,110000,94.72,['0814'],73.0,0
2019,2098550,数据科学与大数据技术（中外合作办学）,2020,592,2.0,10009,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],80.0,0
2020,2100499,法学 ,2020,594,1.0,10009,法学,法学类,北京市,北京市,北京市,110000,94.72,['0301'],70.0,0
2021,2102449,汉语言文学 ,2020,593,1.0,10009,文学,中国语言文学类,北京市,北京市,北京市,110000,94.72,['0501'],73.41666666666667,0
2022,2104400,知识产权 ,2020,593,1.0,10009,法学,法学类,北京市,北京市,北京市,110000,94.72,['0301'],70.0,0
2023,2106352,国际经济与贸易（专业教学背景为英语） ,2020,593,1.0,10009,经济学,经济与贸易类,北京市,北京市,北京市,110000,94.72,['0202'],73.41666666666667,0
2024,2108305,英语（只招英语语种考生） ,2020,592,1.0,10009,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],73.41666666666667,0
2025,2110259,日语（只招英语、日语语种考生） ,2020,592,1.0,10009,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],73.41666666666667,0
2026,2112214,英语（双外语）（学制五年）,2020,643,2.0,10319,文学,外国语言文学类,江苏省南京市,江苏省,南京市,320100,76.91,['0502'],90.0,0
2027,2114170,数学类（包含专业数学与应用数学（师范、基地班）、信息与计算科学）,2020,643,2.0,10319,理学,数学类,江苏省南京市,江苏省,南京市,320100,76.91,['0701'],86.0,0
2028,2116127,法学,2020,640,2.0,10319,法学,法学类,江苏省南京市,江苏省,南京市,320100,76.91,['0301'],86.0,0
2029,2118085,化学类（包含专业化学（师范、非师范）、应用化学）,2020,640,2.0,10319,理学,化学类,江苏省南京市,江苏省,南京市,320100,76.91,['0703'],83.0,0
2030,2120044,新闻传播学类（包含专业新闻学、广告学、网络与新媒体）,2020,638,2.0,10319,文学,新闻传播学类,江苏省南京市,江苏省,南京市,320100,76.91,['0503'],86.0,0
2031,2122004,自动化,2020,638,2.0,10319,工学,自动化类,江苏省南京市,江苏省,南京市,320100,76.91,['0811'],83.484375,0
2032,2123965,汉语言,2020,637,2.0,10319,文学,中国语言文学类,江苏省南京市,江苏省,南京市,320100,76.91,['0501'],90.0,0
2033,2125927,哲学,2020,636,2.0,10319,哲学,哲学类,江苏省南京市,江苏省,南京市,320100,76.91,['0101'],83.0,0
2034,2127890,生物工程,2020,635,2.0,10319,工学,生物工程类,江苏省南京市,江苏省,南京市,320100,76.91,['0838'],83.484375,0
2035,2129854,能源动力类（包含专业能源与动力工程、能源与环境系统工程、建筑环境与能源应用工程）,2020,634,2.0,10319,工学,能源动力类,江苏省南京市,江苏省,南京市,320100,76.91,['0807'],83.484375,0
2036,2131819,测绘工程 ,2020,633,2.0,10319,工学,测绘类,江苏省南京市,江苏省,南京市,320100,76.91,['0816'],83.484375,0
2037,2133785,环境科学与工程类（包含专业环境工程、环境科学） ,2020,633,2.0,10319,工学,环境科学与工程类,江苏省南京市,江苏省,南京市,320100,76.91,['0830'],83.484375,0
2038,2135752,公共管理类（包含专业公共事业管理、行政管理） ,2020,633,2.0,10319,管理学,公共管理类,江苏省南京市,江苏省,南京市,320100,76.91,['1204'],83.484375,0
2039,2137720,中国语言文学类（包含专业：汉语言文学（师范、非师范、国家文科基地）、秘书学） ,2020,622,1.0,10319,文学,中国语言文学类,江苏省南京市,江苏省,南京市,320100,76.91,['0501'],90.0,0
2040,2139689,古典文献学 ,2020,621,1.0,10319,文学,中国语言文学类,江苏省南京市,江苏省,南京市,320100,76.91,['0501'],90.0,0
2041,2141659,历史学类（包含专业：历史学（师范、非师范）、文物与博物馆学） ,2020,619,1.0,10319,历史学,历史学类,江苏省南京市,江苏省,南京市,320100,76.91,['0600'],76.5,0
2042,2143630,地理科学类（包含专业：地理科学（师范、英才班）、自然地理与资源环境、人文地理与城乡规划、地理信息科学） ,2020,619,1.0,10319,理学,地理科学类,江苏省南京市,江苏省,南京市,320100,76.91,['0705'],90.0,0
2043,2145602,工商管理类（包含专业：工商管理、人力资源管理） ,2020,619,1.0,10319,管理学,工商管理类,江苏省南京市,江苏省,南京市,320100,76.91,['1202'],83.484375,0
2044,2147575,小学教育（师范） ,2020,618,1.0,10319,教育学,教育学类,江苏省南京市,江苏省,南京市,320100,76.91,['0401'],93.0,0
2045,2149549,学前教育（师范） ,2020,618,1.0,10319,教育学,教育学类,江苏省南京市,江苏省,南京市,320100,76.91,['0401'],93.0,0
2046,2151524,风景园林,2020,641,2.0,10022,工学,建筑类,北京市,北京市,北京市,110000,94.72,['0813'],78.73684210526316,0
2047,2153500,计算机类,2020,636,2.0,10022,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],78.73684210526316,0
2048,2155477,数学与应用数学,2020,636,2.0,10022,理学,数学类,北京市,北京市,北京市,110000,94.72,['0701'],78.73684210526316,0
2049,2157455,应用心理学,2020,633,2.0,10022,理学,心理学类,北京市,北京市,北京市,110000,94.72,['0402'],78.73684210526316,0
2050,2159434,金融学,2020,633,2.0,10022,经济学,金融学类,北京市,北京市,北京市,110000,94.72,['0202'],78.73684210526316,0
2051,2161414,园林,2020,634,2.0,10022,农学,林学类,北京市,北京市,北京市,110000,94.72,['0907'],96.0,0
2052,2163395,林学类,2020,636,2.0,10022,农学,林学类,北京市,北京市,北京市,110000,94.72,['0907'],96.0,0
2053,2165377,生物科学类,2020,631,2.0,10022,理学,生物科学类,北京市,北京市,北京市,110000,94.72,['0710'],83.0,0
2054,2167360,法学,2020,607,2.0,10022,法学,法学类,北京市,北京市,北京市,110000,94.72,['0301'],78.73684210526316,0
2055,2169344,林业工程类,2020,610,2.0,10022,工学,林业工程类,北京市,北京市,北京市,110000,94.72,['0829'],83.0,0
2056,2171329,土木工程,2020,632,2.0,10022,工学,土木类,北京市,北京市,北京市,110000,94.72,['0814'],78.73684210526316,0
2057,2173315,城乡规划,2020,632,2.0,10022,工学,建筑类,北京市,北京市,北京市,110000,94.72,['0813'],78.73684210526316,0
2058,2175302,电子商务,2020,608,2.0,10022,管理学,电子商务类,北京市,北京市,北京市,110000,94.72,['1208'],78.73684210526316,0
2059,2177290,自动化,2020,633,2.0,10022,工学,自动化类,北京市,北京市,北京市,110000,94.72,['0811'],78.73684210526316,0
2060,2179279,电气工程及其自动化,2020,633,2.0,10022,工学,电气类,北京市,北京市,北京市,110000,94.72,['0808'],78.73684210526316,0
2061,2181269,电子信息科学与技术,2020,635,2.0,10022,工学,电子信息类,北京市,北京市,北京市,110000,94.72,"['0809', '0810']",78.73684210526316,0
2062,2183260,环境工程,2020,634,2.0,10022,工学,环境科学与工程类,北京市,北京市,北京市,110000,94.72,['0830'],80.0,0
2063,2185252,园艺（观赏园艺方向）,2020,625,2.0,10022,农学,植物生产类,北京市,北京市,北京市,110000,94.72,['0901'],78.73684210526316,0
2064,2187245,统计学,2020,633,2.0,10022,理学,统计学类,北京市,北京市,北京市,110000,94.72,['0714'],70.0,0
2065,2189239,工商管理类,2020,622,2.0,10022,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],73.0,0
2066,2191234,机械设计制造及其自动化,2020,630,2.0,10022,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],76.0,0
2067,2193230,信息管理与信息系统,2020,632,2.0,10022,管理学,管理科学与工程类,北京市,北京市,北京市,110000,94.72,['1201'],70.0,0
2068,2195227,食品科学与工程,2020,609,2.0,10022,工学,食品科学与工程类,北京市,北京市,北京市,110000,94.72,['0832'],78.73684210526316,0
2069,2197225,地理信息科学,2020,631,2.0,10022,理学,地理科学类,北京市,北京市,北京市,110000,94.72,['0705'],78.73684210526316,0
2070,2199224,野生动物与自然保护区管理,2020,608,2.0,10022,农学,自然保护与环境生态类,北京市,北京市,北京市,110000,94.72,['0903'],78.73684210526316,0
2071,2201224,车辆工程,2020,625,2.0,10022,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],76.0,0
2072,2203225,商务英语,2020,625,2.0,10022,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],73.0,0
2073,2205227,给排水科学与工程,2020,621,2.0,10022,工学,土木类,北京市,北京市,北京市,110000,94.72,['0814'],78.73684210526316,0
2074,2207230,包装工程,2020,615,2.0,10022,工学,轻工类,北京市,北京市,北京市,110000,94.72,['0822'],78.73684210526316,0
2075,2209234,水土保持与荒漠化防治,2020,618,2.0,10022,农学,自然保护与环境生态类,北京市,北京市,北京市,110000,94.72,['0903'],78.73684210526316,0
2076,2211239,草业科学（草坪科学与管理方向）,2020,604,2.0,10022,农学,草学类,北京市,北京市,北京市,110000,94.72,['0909'],76.0,0
2077,2213245,生物科学类,2020,632,2.0,10022,理学,生物科学类,北京市,北京市,北京市,110000,94.72,['0710'],83.0,0
2078,2215252,计算机类,2020,635,2.0,10022,工学,计算机类,北京市,北京市,北京市,110000,94.72,['0812'],78.73684210526316,0
2079,2217260,水土保持与荒漠化防治,2020,630,2.0,10022,农学,自然保护与环境生态类,北京市,北京市,北京市,110000,94.72,['0903'],78.73684210526316,0
2080,2219269,机械设计制造及其自动化,2020,633,2.0,10022,工学,机械类,北京市,北京市,北京市,110000,94.72,['0802'],76.0,0
2081,2221279,自动化,2020,635,2.0,10022,工学,自动化类,北京市,北京市,北京市,110000,94.72,['0811'],78.73684210526316,0
2082,2223290,信息管理与信息系统,2020,632,2.0,10022,管理学,管理科学与工程类,北京市,北京市,北京市,110000,94.72,['1201'],70.0,0
2083,2225302,数学与应用数学,2020,635,2.0,10022,理学,数学类,北京市,北京市,北京市,110000,94.72,['0701'],78.73684210526316,0
2084,2227315,环境工程,2020,634,2.0,10022,工学,环境科学与工程类,北京市,北京市,北京市,110000,94.72,['0830'],80.0,0
2085,2229329,旅游管理,2020,631,2.0,10022,管理学,旅游管理类,北京市,北京市,北京市,110000,94.72,['1209'],78.73684210526316,0
2086,2231344,林学类,2020,633,2.0,10022,农学,林学类,北京市,北京市,北京市,110000,94.72,['0907'],96.0,0
2087,2233360,土木工程,2020,632,2.0,10022,工学,土木类,北京市,北京市,北京市,110000,94.72,['0814'],78.73684210526316,0
2088,2235377,食品科学与工程,2020,631,2.0,10022,工学,食品科学与工程类,北京市,北京市,北京市,110000,94.72,['0832'],78.73684210526316,0
2089,2237395,园艺（观赏园艺方向）,2020,631,2.0,10022,农学,植物生产类,北京市,北京市,北京市,110000,94.72,['0901'],78.73684210526316,0
2090,2239414,林业工程类,2020,630,2.0,10022,工学,林业工程类,北京市,北京市,北京市,110000,94.72,['0829'],83.0,0
2091,2241434,生物技术（中加合作办学项目）,2020,584,2.0,10022,理学,生物科学类,北京市,北京市,北京市,110000,94.72,['0710'],83.0,0
2092,2243455,木材科学与工程（中加合作办学项目）,2020,555,2.0,10022,工学,林业工程类,北京市,北京市,北京市,110000,94.72,['0829'],83.0,0
2093,2245477,工商管理类,2020,616,1.0,10022,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],73.0,0
2094,2247500,国际经济与贸易,2020,615,1.0,10022,经济学,经济与贸易类,北京市,北京市,北京市,110000,94.72,['0202'],78.73684210526316,0
2095,2249524,法学,2020,618,1.0,10022,法学,法学类,北京市,北京市,北京市,110000,94.72,['0301'],78.73684210526316,0
2096,2251549,自然地理与资源环境,2020,614,1.0,10022,理学,地理科学类,北京市,北京市,北京市,110000,94.72,['0705'],78.73684210526316,0
2097,2253575,商务英语,2020,613,1.0,10022,文学,外国语言文学类,北京市,北京市,北京市,110000,94.72,['0502'],73.0,0
2098,2255602,工商管理类,2020,609,1.0,10022,管理学,工商管理类,北京市,北京市,北京市,110000,94.72,['1202'],73.0,0
2099,2257630,俄语,2020,584,1.0,10755,文学,外国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0502'],77.38730158730158,0
2100,2259659,法学,2020,591,1.0,10755,法学,法学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0301'],76.0,0
2101,2261689,汉语国际教育,2020,585,1.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0501'],80.0,0
2102,2263720,汉语言文学,2020,588,1.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0501'],80.0,0
2103,2265752,行政管理,2020,585,1.0,10755,管理学,公共管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1204'],77.38730158730158,0
2104,2267785,酒店管理,2020,583,1.0,10755,管理学,旅游管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1209'],77.38730158730158,0
2105,2269819,历史学,2020,584,1.0,10755,历史学,历史学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0600'],77.38730158730158,0
2106,2271854,旅游管理,2020,583,1.0,10755,管理学,旅游管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1209'],77.38730158730158,0
2107,2273890,社会学,2020,584,1.0,10755,法学,社会学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0303'],77.38730158730158,0
2108,2275927,思想政治教育,2020,583,1.0,10755,法学,马克思主义理论类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0305'],83.0,0
2109,2277965,新闻传播学类,2020,586,1.0,10755,文学,新闻传播学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0503'],70.0,0
2110,2280004,英语,2020,584,1.0,10755,文学,外国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0502'],77.38730158730158,0
2111,2282044,政治学与行政学,2020,586,1.0,10755,法学,政治学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0302'],70.0,0
2112,2284085,中国少数民族语言文学（维吾尔语言）,2020,316,1.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0501'],80.0,0
2113,2286127,材料成型及控制工程,2020,595,2.0,10755,工学,机械类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0802'],76.0,0
2114,2288170,材料科学与工程,2020,596,2.0,10755,工学,材料类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0805'],77.38730158730158,0
2115,2290214,采矿工程,2020,594,2.0,10755,工学,矿业类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,"['0819', '0820']",77.38730158730158,0
2116,2292259,测绘工程,2020,595,2.0,10755,工学,测绘类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0816'],77.38730158730158,0
2117,2294305,城乡规划,2020,597,2.0,10755,工学,建筑类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0813'],77.38730158730158,0
2118,2296352,地理信息科学,2020,595,2.0,10755,理学,地理科学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0705'],76.0,0
2119,2298400,地质工程,2020,596,2.0,10755,工学,地质类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0818'],77.38730158730158,0
2120,2300449,电气工程及其自动化,2020,604,2.0,10755,工学,电气类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0808'],76.0,0
2121,2302499,电子信息工程,2020,602,2.0,10755,工学,电子信息类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,"['0809', '0810']",77.38730158730158,0
2122,2304550,俄语,2020,585,2.0,10755,文学,外国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0502'],77.38730158730158,0
2123,2306602,法学,2020,595,2.0,10755,法学,法学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0301'],76.0,0
2124,2308655,纺织工程,2020,596,2.0,10755,工学,纺织类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0821'],77.38730158730158,0
2125,2310709,服装设计与工程,2020,595,2.0,10755,工学,纺织类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0821'],77.38730158730158,0
2126,2312764,高分子材料与工程,2020,596,2.0,10755,工学,材料类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0805'],77.38730158730158,0
2127,2314820,给排水科学与工程,2020,596,2.0,10755,工学,土木类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0814'],77.38730158730158,0
2128,2316877,工程管理,2020,595,2.0,10755,管理学,管理科学与工程类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1201'],77.38730158730158,0
2129,2318935,工商管理类,2020,594,2.0,10755,管理学,工商管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1202'],77.38730158730158,0
2130,2320994,工业工程,2020,594,2.0,10755,管理学,工业工程类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1207'],77.38730158730158,0
2131,2323054,过程装备与控制工程,2020,596,2.0,10755,工学,机械类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0802'],76.0,0
2132,2325115,汉语言文学,2020,595,2.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0501'],80.0,0
2133,2327177,行政管理,2020,595,2.0,10755,管理学,公共管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1204'],77.38730158730158,0
2134,2329240,化学,2020,600,2.0,10755,理学,化学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0703'],80.0,0
2135,2331304,化学工程与工艺,2020,595,2.0,10755,工学,化工与制药类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0817'],80.0,0
2136,2333369,环境科学,2020,596,2.0,10755,工学,环境科学与工程类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0830'],77.38730158730158,0
2137,2335435,机器人工程,2020,600,2.0,10755,工学,自动化类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0811'],77.38730158730158,0
2138,2337502,机械工程,2020,595,2.0,10755,工学,机械类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0802'],76.0,0
2139,2339570,计算机科学与技术,2020,608,2.0,10755,工学,计算机类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0812'],80.0,0
2140,2341639,建筑环境与能源应用工程,2020,598,2.0,10755,工学,土木类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0814'],77.38730158730158,0
2141,2343709,建筑学,2020,605,2.0,10755,工学,建筑类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0813'],77.38730158730158,0
2142,2345780,交通工程,2020,595,2.0,10755,工学,交通运输类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0823'],77.38730158730158,0
2143,2347852,金融学,2020,602,2.0,10755,经济学,金融学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0202'],77.38730158730158,0
2144,2349925,经济学,2020,600,2.0,10755,经济学,经济学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0201'],80.0,0
2145,2351999,酒店管理,2020,587,2.0,10755,管理学,旅游管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1209'],77.38730158730158,0
2146,2354074,旅游管理,2020,586,2.0,10755,管理学,旅游管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1209'],77.38730158730158,0
2147,2356150,能源化学工程,2020,595,2.0,10755,工学,化工与制药类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0817'],80.0,0
2148,2358227,能源与动力工程,2020,596,2.0,10755,工学,能源动力类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0807'],77.38730158730158,0
2149,2360305,软件工程,2020,587,2.0,10755,工学,计算机类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0812'],80.0,0
2150,2362384,生态学,2020,599,2.0,10755,理学,生物科学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0713'],76.0,0
2151,2364464,生物工程,2020,595,2.0,10755,工学,生物工程类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0838'],77.38730158730158,0
2152,2366545,生物科学,2020,594,2.0,10755,理学,生物科学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0710'],76.0,0
2153,2368627,食品科学与工程,2020,595,2.0,10755,工学,食品科学与工程类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0832'],77.38730158730158,0
2154,2370710,数据科学与大数据技术,2020,600,2.0,10755,工学,计算机类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0812'],80.0,0
2155,2372794,数学与应用数学,2020,602,2.0,10755,理学,数学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0701'],83.0,0
2156,2374879,水文与水资源工程,2020,595,2.0,10755,工学,水利类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0815'],77.38730158730158,0
2157,2376965,通信工程,2020,599,2.0,10755,工学,电子信息类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0810'],77.38730158730158,0
2158,2379052,统计学,2020,597,2.0,10755,理学,统计学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0714'],77.38730158730158,0
2159,2381140,土木工程,2020,595,2.0,10755,工学,土木类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0814'],77.38730158730158,0
2160,2383229,网络空间安全,2020,599,2.0,10755,工学,计算机类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0812'],80.0,0
2161,2385319,物理学,2020,595,2.0,10755,理学,物理学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0702'],77.38730158730158,0
2162,2387410,物流管理,2020,595,2.0,10755,管理学,物流管理与工程类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1206'],77.38730158730158,0
2163,2389502,新闻传播学类,2020,586,2.0,10755,文学,新闻传播学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0503'],70.0,0
2164,2391595,信息安全,2020,600,2.0,10755,工学,计算机类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0812'],80.0,0
2165,2393689,信息与计算科学,2020,598,2.0,10755,理学,数学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0701'],83.0,0
2166,2395784,英语,2020,584,2.0,10755,文学,外国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0502'],77.38730158730158,0
2167,2397880,政治学与行政学,2020,586,2.0,10755,法学,政治学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0302'],70.0,0
2168,2399977,中国少数民族语言文学（维吾尔语言）,2020,316,2.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0501'],80.0,0
2169,2402075,资源勘查工程,2020,597,2.0,10755,工学,地质类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0818'],77.38730158730158,0
2170,2404174,自动化,2020,598,2.0,10755,工学,自动化类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0811'],77.38730158730158,0
2171,2406274,自然地理与资源环境,2020,598,2.0,10755,理学,地理科学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0705'],76.0,0
2172,2408375,俄语,2020,584,1.0,10755,文学,外国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0502'],77.38730158730158,0
2173,2410477,法学,2020,591,1.0,10755,法学,法学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0301'],76.0,0
2174,2412580,汉语国际教育,2020,585,1.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0501'],80.0,0
2175,2414684,汉语言文学,2020,588,1.0,10755,文学,中国语言文学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0501'],80.0,0
2176,2416789,行政管理,2020,585,1.0,10755,管理学,公共管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1204'],77.38730158730158,0
2177,2418895,酒店管理,2020,583,1.0,10755,管理学,旅游管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1209'],77.38730158730158,0
2178,2421002,历史学,2020,584,1.0,10755,历史学,历史学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0600'],77.38730158730158,0
2179,2423110,旅游管理,2020,583,1.0,10755,管理学,旅游管理类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['1209'],77.38730158730158,0
2180,2425219,社会学,2020,584,1.0,10755,法学,社会学类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0303'],77.38730158730158,0
2181,2427329,思想政治教育,2020,583,1.0,10755,法学,马克思主义理论类,新疆乌鲁木齐市,新疆维吾尔自治区,乌鲁木齐市,650100,44.68,['0305'],83.0,0
